博文网址,发帖子人,博文发布时间,来自,博文内容,转发数,评论数,点赞数,博文图片,博文视频,评论者,评论内容,评论时间,评论点赞,二级评论人,二级评论内容,二级评论时间,二级评论点赞
https://weibo.com/2656274875/K3oq29zNV?refer_flag=1001030103_&type=comment#_rnd1614998114723,央视新闻,2月24日 11:29,微博 weibo.com,"
                                                                                                                        【#央视评女孩跳车身亡货拉拉难辞其咎#：#非正常死亡事件暴露出货拉拉种种不正常#】如果正常，行车应有录音，既保证乘客也保护司机；如果正常，偏航应有预警，让安全可控；如果正常，平台应第一时间获知行车异常状况……可悲剧暴露了货拉拉在安全保障系统上的各种非正常！目前，货拉拉发布道歉声明，可惜这种安全意识来晚了，又是付出悲剧代价后，才看到漏洞和问题。这起震动公众安全感的非正常死亡事件，再次为全行业敲响了警钟——人命关天，运营规范无小事、安全保障无小事！#央视热评#                                            ",4128,9378,233718,http://wx2.sinaimg.cn/mw690/002TLsr9ly1gnygri5f11j60sg3zhwz202.jpg,,Stacy_可爱,滴滴也好货拉拉也好为什么都要女性群体出了重大事件之后才有整改做这些服务大众的软件不应该是有部门专门为风险事件做预先评估和整改吗,2月25日 05:18,,,,,
https://weibo.com/2656274875/K3oq29zNV?refer_flag=1001030103_&type=comment#_rnd1614998114723,央视新闻,2月24日 11:29,微博 weibo.com,"
                                                                                                                        【#央视评女孩跳车身亡货拉拉难辞其咎#：#非正常死亡事件暴露出货拉拉种种不正常#】如果正常，行车应有录音，既保证乘客也保护司机；如果正常，偏航应有预警，让安全可控；如果正常，平台应第一时间获知行车异常状况……可悲剧暴露了货拉拉在安全保障系统上的各种非正常！目前，货拉拉发布道歉声明，可惜这种安全意识来晚了，又是付出悲剧代价后，才看到漏洞和问题。这起震动公众安全感的非正常死亡事件，再次为全行业敲响了警钟——人命关天，运营规范无小事、安全保障无小事！#央视热评#                                            ",4128,9378,233718,http://wx2.sinaimg.cn/mw690/002TLsr9ly1gnygri5f11j60sg3zhwz202.jpg,,知之vitavita_,希望严查,2月25日 01:08,,,,,
https://weibo.com/2656274875/K3oq29zNV?refer_flag=1001030103_&type=comment#_rnd1614998114723,央视新闻,2月24日 11:29,微博 weibo.com,"
                                                                                                                        【#央视评女孩跳车身亡货拉拉难辞其咎#：#非正常死亡事件暴露出货拉拉种种不正常#】如果正常，行车应有录音，既保证乘客也保护司机；如果正常，偏航应有预警，让安全可控；如果正常，平台应第一时间获知行车异常状况……可悲剧暴露了货拉拉在安全保障系统上的各种非正常！目前，货拉拉发布道歉声明，可惜这种安全意识来晚了，又是付出悲剧代价后，才看到漏洞和问题。这起震动公众安全感的非正常死亡事件，再次为全行业敲响了警钟——人命关天，运营规范无小事、安全保障无小事！#央视热评#                                            ",4128,9378,233718,http://wx2.sinaimg.cn/mw690/002TLsr9ly1gnygri5f11j60sg3zhwz202.jpg,,小美丽sally,一定要严惩，正常得路线不走就是图谋不轨！,2月24日 23:23,,,,,
https://weibo.com/2656274875/K3oq29zNV?refer_flag=1001030103_&type=comment#_rnd1614998114723,央视新闻,2月24日 11:29,微博 weibo.com,"
                                                                                                                        【#央视评女孩跳车身亡货拉拉难辞其咎#：#非正常死亡事件暴露出货拉拉种种不正常#】如果正常，行车应有录音，既保证乘客也保护司机；如果正常，偏航应有预警，让安全可控；如果正常，平台应第一时间获知行车异常状况……可悲剧暴露了货拉拉在安全保障系统上的各种非正常！目前，货拉拉发布道歉声明，可惜这种安全意识来晚了，又是付出悲剧代价后，才看到漏洞和问题。这起震动公众安全感的非正常死亡事件，再次为全行业敲响了警钟——人命关天，运营规范无小事、安全保障无小事！#央视热评#                                            ",4128,9378,233718,http://wx2.sinaimg.cn/mw690/002TLsr9ly1gnygri5f11j60sg3zhwz202.jpg,,宅家大马甲,下次乘坐网约车直接在线直播开起来！然后发朋友圈让大家都来监控我的安全！同时开实时定位共享，遇异常直接报警，安全到达后再给大家报平安,2月24日 22:41,,,,,
https://weibo.com/2656274875/K3oq29zNV?refer_flag=1001030103_&type=comment#_rnd1614998114723,央视新闻,2月24日 11:29,微博 weibo.com,"
                                                                                                                        【#央视评女孩跳车身亡货拉拉难辞其咎#：#非正常死亡事件暴露出货拉拉种种不正常#】如果正常，行车应有录音，既保证乘客也保护司机；如果正常，偏航应有预警，让安全可控；如果正常，平台应第一时间获知行车异常状况……可悲剧暴露了货拉拉在安全保障系统上的各种非正常！目前，货拉拉发布道歉声明，可惜这种安全意识来晚了，又是付出悲剧代价后，才看到漏洞和问题。这起震动公众安全感的非正常死亡事件，再次为全行业敲响了警钟——人命关天，运营规范无小事、安全保障无小事！#央视热评#                                            ",4128,9378,233718,http://wx2.sinaimg.cn/mw690/002TLsr9ly1gnygri5f11j60sg3zhwz202.jpg,,BlaneH,转发微博,2月24日 22:24,,,,,
https://weibo.com/2656274875/K3oq29zNV?refer_flag=1001030103_&type=comment#_rnd1614998114723,央视新闻,2月24日 11:29,微博 weibo.com,"
                                                                                                                        【#央视评女孩跳车身亡货拉拉难辞其咎#：#非正常死亡事件暴露出货拉拉种种不正常#】如果正常，行车应有录音，既保证乘客也保护司机；如果正常，偏航应有预警，让安全可控；如果正常，平台应第一时间获知行车异常状况……可悲剧暴露了货拉拉在安全保障系统上的各种非正常！目前，货拉拉发布道歉声明，可惜这种安全意识来晚了，又是付出悲剧代价后，才看到漏洞和问题。这起震动公众安全感的非正常死亡事件，再次为全行业敲响了警钟——人命关天，运营规范无小事、安全保障无小事！#央视热评#                                            ",4128,9378,233718,http://wx2.sinaimg.cn/mw690/002TLsr9ly1gnygri5f11j60sg3zhwz202.jpg,,贾永方,《刑法》上有条文字叫：做案动机，强未遂。导致，逃离，比如跳车。温馨提示：仅供参考。,2月24日 22:02,,,,,
https://weibo.com/2656274875/K3oq29zNV?refer_flag=1001030103_&type=comment#_rnd1614998114723,央视新闻,2月24日 11:29,微博 weibo.com,"
                                                                                                                        【#央视评女孩跳车身亡货拉拉难辞其咎#：#非正常死亡事件暴露出货拉拉种种不正常#】如果正常，行车应有录音，既保证乘客也保护司机；如果正常，偏航应有预警，让安全可控；如果正常，平台应第一时间获知行车异常状况……可悲剧暴露了货拉拉在安全保障系统上的各种非正常！目前，货拉拉发布道歉声明，可惜这种安全意识来晚了，又是付出悲剧代价后，才看到漏洞和问题。这起震动公众安全感的非正常死亡事件，再次为全行业敲响了警钟——人命关天，运营规范无小事、安全保障无小事！#央视热评#                                            ",4128,9378,233718,http://wx2.sinaimg.cn/mw690/002TLsr9ly1gnygri5f11j60sg3zhwz202.jpg,,贾永方,平时，多学点最基本的生活常识和知识吧，名气、地位、票子、房子、车子以及现代化的电器等，就像千里马，不是那么好驾驭的，水能载舟亦能覆舟也。-贾永方,2月24日 21:58,,,,,
https://weibo.com/2656274875/K3oq29zNV?refer_flag=1001030103_&type=comment#_rnd1614998114723,央视新闻,2月24日 11:29,微博 weibo.com,"
                                                                                                                        【#央视评女孩跳车身亡货拉拉难辞其咎#：#非正常死亡事件暴露出货拉拉种种不正常#】如果正常，行车应有录音，既保证乘客也保护司机；如果正常，偏航应有预警，让安全可控；如果正常，平台应第一时间获知行车异常状况……可悲剧暴露了货拉拉在安全保障系统上的各种非正常！目前，货拉拉发布道歉声明，可惜这种安全意识来晚了，又是付出悲剧代价后，才看到漏洞和问题。这起震动公众安全感的非正常死亡事件，再次为全行业敲响了警钟——人命关天，运营规范无小事、安全保障无小事！#央视热评#                                            ",4128,9378,233718,http://wx2.sinaimg.cn/mw690/002TLsr9ly1gnygri5f11j60sg3zhwz202.jpg,,布丁秘密,事情的经过很明显就是……,2月24日 21:35,,,,,
https://weibo.com/2656274875/K3oq29zNV?refer_flag=1001030103_&type=comment#_rnd1614998114723,央视新闻,2月24日 11:29,微博 weibo.com,"
                                                                                                                        【#央视评女孩跳车身亡货拉拉难辞其咎#：#非正常死亡事件暴露出货拉拉种种不正常#】如果正常，行车应有录音，既保证乘客也保护司机；如果正常，偏航应有预警，让安全可控；如果正常，平台应第一时间获知行车异常状况……可悲剧暴露了货拉拉在安全保障系统上的各种非正常！目前，货拉拉发布道歉声明，可惜这种安全意识来晚了，又是付出悲剧代价后，才看到漏洞和问题。这起震动公众安全感的非正常死亡事件，再次为全行业敲响了警钟——人命关天，运营规范无小事、安全保障无小事！#央视热评#                                            ",4128,9378,233718,http://wx2.sinaimg.cn/mw690/002TLsr9ly1gnygri5f11j60sg3zhwz202.jpg,,Vincent的异想世界,触目惊心的新闻。生命的代价，安全经营无小事！,2月24日 21:14,,,,,
https://weibo.com/2656274875/K3oq29zNV?refer_flag=1001030103_&type=comment#_rnd1614998114723,央视新闻,2月24日 11:29,微博 weibo.com,"
                                                                                                                        【#央视评女孩跳车身亡货拉拉难辞其咎#：#非正常死亡事件暴露出货拉拉种种不正常#】如果正常，行车应有录音，既保证乘客也保护司机；如果正常，偏航应有预警，让安全可控；如果正常，平台应第一时间获知行车异常状况……可悲剧暴露了货拉拉在安全保障系统上的各种非正常！目前，货拉拉发布道歉声明，可惜这种安全意识来晚了，又是付出悲剧代价后，才看到漏洞和问题。这起震动公众安全感的非正常死亡事件，再次为全行业敲响了警钟——人命关天，运营规范无小事、安全保障无小事！#央视热评#                                            ",4128,9378,233718,http://wx2.sinaimg.cn/mw690/002TLsr9ly1gnygri5f11j60sg3zhwz202.jpg,,原来是初恋呀-,哎，请给人家家人一个说法吧,2月24日 20:30,,,,,
https://weibo.com/2656274875/K3oq29zNV?refer_flag=1001030103_&type=comment#_rnd1614998114723,央视新闻,2月24日 11:29,微博 weibo.com,"
                                                                                                                        【#央视评女孩跳车身亡货拉拉难辞其咎#：#非正常死亡事件暴露出货拉拉种种不正常#】如果正常，行车应有录音，既保证乘客也保护司机；如果正常，偏航应有预警，让安全可控；如果正常，平台应第一时间获知行车异常状况……可悲剧暴露了货拉拉在安全保障系统上的各种非正常！目前，货拉拉发布道歉声明，可惜这种安全意识来晚了，又是付出悲剧代价后，才看到漏洞和问题。这起震动公众安全感的非正常死亡事件，再次为全行业敲响了警钟——人命关天，运营规范无小事、安全保障无小事！#央视热评#                                            ",4128,9378,233718,http://wx2.sinaimg.cn/mw690/002TLsr9ly1gnygri5f11j60sg3zhwz202.jpg,,疯地TT,前同事搬家请的货拉拉。司机搬到目的地后坐地加价100块，不给就不走，还说你是一个女孩子，我已经知道你家地址了。。。最后不得不给100块，还要强制她在APP上好评才肯走。,2月24日 20:21,,,,,
https://weibo.com/2656274875/K3oq29zNV?refer_flag=1001030103_&type=comment#_rnd1614998114723,央视新闻,2月24日 11:29,微博 weibo.com,"
                                                                                                                        【#央视评女孩跳车身亡货拉拉难辞其咎#：#非正常死亡事件暴露出货拉拉种种不正常#】如果正常，行车应有录音，既保证乘客也保护司机；如果正常，偏航应有预警，让安全可控；如果正常，平台应第一时间获知行车异常状况……可悲剧暴露了货拉拉在安全保障系统上的各种非正常！目前，货拉拉发布道歉声明，可惜这种安全意识来晚了，又是付出悲剧代价后，才看到漏洞和问题。这起震动公众安全感的非正常死亡事件，再次为全行业敲响了警钟——人命关天，运营规范无小事、安全保障无小事！#央视热评#                                            ",4128,9378,233718,http://wx2.sinaimg.cn/mw690/002TLsr9ly1gnygri5f11j60sg3zhwz202.jpg,,0o肥喵喵o0,死无对证真的是很可怕的事，最近这么多事件告诉我们,2月24日 20:04,,,,,
https://weibo.com/2656274875/K3oq29zNV?refer_flag=1001030103_&type=comment#_rnd1614998114723,央视新闻,2月24日 11:29,微博 weibo.com,"
                                                                                                                        【#央视评女孩跳车身亡货拉拉难辞其咎#：#非正常死亡事件暴露出货拉拉种种不正常#】如果正常，行车应有录音，既保证乘客也保护司机；如果正常，偏航应有预警，让安全可控；如果正常，平台应第一时间获知行车异常状况……可悲剧暴露了货拉拉在安全保障系统上的各种非正常！目前，货拉拉发布道歉声明，可惜这种安全意识来晚了，又是付出悲剧代价后，才看到漏洞和问题。这起震动公众安全感的非正常死亡事件，再次为全行业敲响了警钟——人命关天，运营规范无小事、安全保障无小事！#央视热评#                                            ",4128,9378,233718,http://wx2.sinaimg.cn/mw690/002TLsr9ly1gnygri5f11j60sg3zhwz202.jpg,,李的小朋友,不上热搜都不去看望家属！,2月24日 19:54,,,,,
https://weibo.com/2656274875/K3oq29zNV?refer_flag=1001030103_&type=comment#_rnd1614998114723,央视新闻,2月24日 11:29,微博 weibo.com,"
                                                                                                                        【#央视评女孩跳车身亡货拉拉难辞其咎#：#非正常死亡事件暴露出货拉拉种种不正常#】如果正常，行车应有录音，既保证乘客也保护司机；如果正常，偏航应有预警，让安全可控；如果正常，平台应第一时间获知行车异常状况……可悲剧暴露了货拉拉在安全保障系统上的各种非正常！目前，货拉拉发布道歉声明，可惜这种安全意识来晚了，又是付出悲剧代价后，才看到漏洞和问题。这起震动公众安全感的非正常死亡事件，再次为全行业敲响了警钟——人命关天，运营规范无小事、安全保障无小事！#央视热评#                                            ",4128,9378,233718,http://wx2.sinaimg.cn/mw690/002TLsr9ly1gnygri5f11j60sg3zhwz202.jpg,,吴同学_swag,减少社会的不幸事件，贵公司语文功底,2月24日 19:50,,,,,
https://weibo.com/2656274875/K3oq29zNV?refer_flag=1001030103_&type=comment#_rnd1614998114723,央视新闻,2月24日 11:29,微博 weibo.com,"
                                                                                                                        【#央视评女孩跳车身亡货拉拉难辞其咎#：#非正常死亡事件暴露出货拉拉种种不正常#】如果正常，行车应有录音，既保证乘客也保护司机；如果正常，偏航应有预警，让安全可控；如果正常，平台应第一时间获知行车异常状况……可悲剧暴露了货拉拉在安全保障系统上的各种非正常！目前，货拉拉发布道歉声明，可惜这种安全意识来晚了，又是付出悲剧代价后，才看到漏洞和问题。这起震动公众安全感的非正常死亡事件，再次为全行业敲响了警钟——人命关天，运营规范无小事、安全保障无小事！#央视热评#                                            ",4128,9378,233718,http://wx2.sinaimg.cn/mw690/002TLsr9ly1gnygri5f11j60sg3zhwz202.jpg,,幼稚鬼的小可爱,害，所有app都做好准备再上架好吗，之前滴滴现在货拉拉，下次呢，又是哪个无辜的生命,2月24日 19:07,,,,,
https://weibo.com/2656274875/K3oq29zNV?refer_flag=1001030103_&type=comment#_rnd1614998114723,央视新闻,2月24日 11:29,微博 weibo.com,"
                                                                                                                        【#央视评女孩跳车身亡货拉拉难辞其咎#：#非正常死亡事件暴露出货拉拉种种不正常#】如果正常，行车应有录音，既保证乘客也保护司机；如果正常，偏航应有预警，让安全可控；如果正常，平台应第一时间获知行车异常状况……可悲剧暴露了货拉拉在安全保障系统上的各种非正常！目前，货拉拉发布道歉声明，可惜这种安全意识来晚了，又是付出悲剧代价后，才看到漏洞和问题。这起震动公众安全感的非正常死亡事件，再次为全行业敲响了警钟——人命关天，运营规范无小事、安全保障无小事！#央视热评#                                            ",4128,9378,233718,http://wx2.sinaimg.cn/mw690/002TLsr9ly1gnygri5f11j60sg3zhwz202.jpg,,种花家的兔纸i,就货拉拉安全措施不到位,2月24日 18:52,,,,,
https://weibo.com/2656274875/K3oq29zNV?refer_flag=1001030103_&type=comment#_rnd1614998114723,央视新闻,2月24日 11:29,微博 weibo.com,"
                                                                                                                        【#央视评女孩跳车身亡货拉拉难辞其咎#：#非正常死亡事件暴露出货拉拉种种不正常#】如果正常，行车应有录音，既保证乘客也保护司机；如果正常，偏航应有预警，让安全可控；如果正常，平台应第一时间获知行车异常状况……可悲剧暴露了货拉拉在安全保障系统上的各种非正常！目前，货拉拉发布道歉声明，可惜这种安全意识来晚了，又是付出悲剧代价后，才看到漏洞和问题。这起震动公众安全感的非正常死亡事件，再次为全行业敲响了警钟——人命关天，运营规范无小事、安全保障无小事！#央视热评#                                            ",4128,9378,233718,http://wx2.sinaimg.cn/mw690/002TLsr9ly1gnygri5f11j60sg3zhwz202.jpg,,凉拌小鱼饼干,滴滴出了两次事情，还没引起重视？？,2月24日 18:35,,,,,
https://weibo.com/2656274875/K3oq29zNV?refer_flag=1001030103_&type=comment#_rnd1614998114723,央视新闻,2月24日 11:29,微博 weibo.com,"
                                                                                                                        【#央视评女孩跳车身亡货拉拉难辞其咎#：#非正常死亡事件暴露出货拉拉种种不正常#】如果正常，行车应有录音，既保证乘客也保护司机；如果正常，偏航应有预警，让安全可控；如果正常，平台应第一时间获知行车异常状况……可悲剧暴露了货拉拉在安全保障系统上的各种非正常！目前，货拉拉发布道歉声明，可惜这种安全意识来晚了，又是付出悲剧代价后，才看到漏洞和问题。这起震动公众安全感的非正常死亡事件，再次为全行业敲响了警钟——人命关天，运营规范无小事、安全保障无小事！#央视热评#                                            ",4128,9378,233718,http://wx2.sinaimg.cn/mw690/002TLsr9ly1gnygri5f11j60sg3zhwz202.jpg,,蔡小葵睡了,看视频就觉得那个女孩子很热爱生活，又长得甜美。未来多美好啊！就这么给人害了！,2月24日 18:28,,,,,
https://weibo.com/2656274875/K3oq29zNV?refer_flag=1001030103_&type=comment#_rnd1614998114723,央视新闻,2月24日 11:29,微博 weibo.com,"
                                                                                                                        【#央视评女孩跳车身亡货拉拉难辞其咎#：#非正常死亡事件暴露出货拉拉种种不正常#】如果正常，行车应有录音，既保证乘客也保护司机；如果正常，偏航应有预警，让安全可控；如果正常，平台应第一时间获知行车异常状况……可悲剧暴露了货拉拉在安全保障系统上的各种非正常！目前，货拉拉发布道歉声明，可惜这种安全意识来晚了，又是付出悲剧代价后，才看到漏洞和问题。这起震动公众安全感的非正常死亡事件，再次为全行业敲响了警钟——人命关天，运营规范无小事、安全保障无小事！#央视热评#                                            ",4128,9378,233718,http://wx2.sinaimg.cn/mw690/002TLsr9ly1gnygri5f11j60sg3zhwz202.jpg,,52hertz·0317,是有多绝望女孩子才会选择跳车？,2月24日 18:27,,,,,
https://weibo.com/2656274875/K3oq29zNV?refer_flag=1001030103_&type=comment#_rnd1614998114723,央视新闻,2月24日 11:29,微博 weibo.com,"
                                                                                                                        【#央视评女孩跳车身亡货拉拉难辞其咎#：#非正常死亡事件暴露出货拉拉种种不正常#】如果正常，行车应有录音，既保证乘客也保护司机；如果正常，偏航应有预警，让安全可控；如果正常，平台应第一时间获知行车异常状况……可悲剧暴露了货拉拉在安全保障系统上的各种非正常！目前，货拉拉发布道歉声明，可惜这种安全意识来晚了，又是付出悲剧代价后，才看到漏洞和问题。这起震动公众安全感的非正常死亡事件，再次为全行业敲响了警钟——人命关天，运营规范无小事、安全保障无小事！#央视热评#                                            ",4128,9378,233718,http://wx2.sinaimg.cn/mw690/002TLsr9ly1gnygri5f11j60sg3zhwz202.jpg,,喳喳瓜2019,回复@Liberator丿的表态:,2月24日 18:07,,,,,
https://weibo.com/2656274875/K3oq29zNV?refer_flag=1001030103_&type=comment#_rnd1614998114723,央视新闻,2月24日 11:29,微博 weibo.com,"
                                                                                                                        【#央视评女孩跳车身亡货拉拉难辞其咎#：#非正常死亡事件暴露出货拉拉种种不正常#】如果正常，行车应有录音，既保证乘客也保护司机；如果正常，偏航应有预警，让安全可控；如果正常，平台应第一时间获知行车异常状况……可悲剧暴露了货拉拉在安全保障系统上的各种非正常！目前，货拉拉发布道歉声明，可惜这种安全意识来晚了，又是付出悲剧代价后，才看到漏洞和问题。这起震动公众安全感的非正常死亡事件，再次为全行业敲响了警钟——人命关天，运营规范无小事、安全保障无小事！#央视热评#                                            ",4128,9378,233718,http://wx2.sinaimg.cn/mw690/002TLsr9ly1gnygri5f11j60sg3zhwz202.jpg,,晛在真甜,等待真相,2月24日 18:05,,,,,
https://weibo.com/2656274875/K3oq29zNV?refer_flag=1001030103_&type=comment#_rnd1614998114723,央视新闻,2月24日 11:29,微博 weibo.com,"
                                                                                                                        【#央视评女孩跳车身亡货拉拉难辞其咎#：#非正常死亡事件暴露出货拉拉种种不正常#】如果正常，行车应有录音，既保证乘客也保护司机；如果正常，偏航应有预警，让安全可控；如果正常，平台应第一时间获知行车异常状况……可悲剧暴露了货拉拉在安全保障系统上的各种非正常！目前，货拉拉发布道歉声明，可惜这种安全意识来晚了，又是付出悲剧代价后，才看到漏洞和问题。这起震动公众安全感的非正常死亡事件，再次为全行业敲响了警钟——人命关天，运营规范无小事、安全保障无小事！#央视热评#                                            ",4128,9378,233718,http://wx2.sinaimg.cn/mw690/002TLsr9ly1gnygri5f11j60sg3zhwz202.jpg,,薄荷李味橙,为什么出事了才想起来整改？提前都没想到这些情况？不吸取滴滴教训？那是一条鲜活的生命，一个家庭的全部,2月24日 18:02,,,,,
https://weibo.com/2656274875/K3oq29zNV?refer_flag=1001030103_&type=comment#_rnd1614998114723,央视新闻,2月24日 11:29,微博 weibo.com,"
                                                                                                                        【#央视评女孩跳车身亡货拉拉难辞其咎#：#非正常死亡事件暴露出货拉拉种种不正常#】如果正常，行车应有录音，既保证乘客也保护司机；如果正常，偏航应有预警，让安全可控；如果正常，平台应第一时间获知行车异常状况……可悲剧暴露了货拉拉在安全保障系统上的各种非正常！目前，货拉拉发布道歉声明，可惜这种安全意识来晚了，又是付出悲剧代价后，才看到漏洞和问题。这起震动公众安全感的非正常死亡事件，再次为全行业敲响了警钟——人命关天，运营规范无小事、安全保障无小事！#央视热评#                                            ",4128,9378,233718,http://wx2.sinaimg.cn/mw690/002TLsr9ly1gnygri5f11j60sg3zhwz202.jpg,,水晶骷髅与黑色玫瑰,除了地铁出门记得带刀啦，防人之心不可无哦,2月24日 17:49,,,,,
https://weibo.com/2656274875/K3oq29zNV?refer_flag=1001030103_&type=comment#_rnd1614998114723,央视新闻,2月24日 11:29,微博 weibo.com,"
                                                                                                                        【#央视评女孩跳车身亡货拉拉难辞其咎#：#非正常死亡事件暴露出货拉拉种种不正常#】如果正常，行车应有录音，既保证乘客也保护司机；如果正常，偏航应有预警，让安全可控；如果正常，平台应第一时间获知行车异常状况……可悲剧暴露了货拉拉在安全保障系统上的各种非正常！目前，货拉拉发布道歉声明，可惜这种安全意识来晚了，又是付出悲剧代价后，才看到漏洞和问题。这起震动公众安全感的非正常死亡事件，再次为全行业敲响了警钟——人命关天，运营规范无小事、安全保障无小事！#央视热评#                                            ",4128,9378,233718,http://wx2.sinaimg.cn/mw690/002TLsr9ly1gnygri5f11j60sg3zhwz202.jpg,,星辰里的小凡,女孩跳车身亡货拉拉难辞其咎,2月24日 17:49,,,,,
https://weibo.com/2656274875/K3oq29zNV?refer_flag=1001030103_&type=comment#_rnd1614998114723,央视新闻,2月24日 11:29,微博 weibo.com,"
                                                                                                                        【#央视评女孩跳车身亡货拉拉难辞其咎#：#非正常死亡事件暴露出货拉拉种种不正常#】如果正常，行车应有录音，既保证乘客也保护司机；如果正常，偏航应有预警，让安全可控；如果正常，平台应第一时间获知行车异常状况……可悲剧暴露了货拉拉在安全保障系统上的各种非正常！目前，货拉拉发布道歉声明，可惜这种安全意识来晚了，又是付出悲剧代价后，才看到漏洞和问题。这起震动公众安全感的非正常死亡事件，再次为全行业敲响了警钟——人命关天，运营规范无小事、安全保障无小事！#央视热评#                                            ",4128,9378,233718,http://wx2.sinaimg.cn/mw690/002TLsr9ly1gnygri5f11j60sg3zhwz202.jpg,,抚顺董铸,转发微博,2月24日 17:45,,,,,
https://weibo.com/2656274875/K3oq29zNV?refer_flag=1001030103_&type=comment#_rnd1614998114723,央视新闻,2月24日 11:29,微博 weibo.com,"
                                                                                                                        【#央视评女孩跳车身亡货拉拉难辞其咎#：#非正常死亡事件暴露出货拉拉种种不正常#】如果正常，行车应有录音，既保证乘客也保护司机；如果正常，偏航应有预警，让安全可控；如果正常，平台应第一时间获知行车异常状况……可悲剧暴露了货拉拉在安全保障系统上的各种非正常！目前，货拉拉发布道歉声明，可惜这种安全意识来晚了，又是付出悲剧代价后，才看到漏洞和问题。这起震动公众安全感的非正常死亡事件，再次为全行业敲响了警钟——人命关天，运营规范无小事、安全保障无小事！#央视热评#                                            ",4128,9378,233718,http://wx2.sinaimg.cn/mw690/002TLsr9ly1gnygri5f11j60sg3zhwz202.jpg,,一切为了种花家,为什么每次都要用生命的代价才会重视起来,2月24日 17:41,,,,,
https://weibo.com/2656274875/K3oq29zNV?refer_flag=1001030103_&type=comment#_rnd1614998114723,央视新闻,2月24日 11:29,微博 weibo.com,"
                                                                                                                        【#央视评女孩跳车身亡货拉拉难辞其咎#：#非正常死亡事件暴露出货拉拉种种不正常#】如果正常，行车应有录音，既保证乘客也保护司机；如果正常，偏航应有预警，让安全可控；如果正常，平台应第一时间获知行车异常状况……可悲剧暴露了货拉拉在安全保障系统上的各种非正常！目前，货拉拉发布道歉声明，可惜这种安全意识来晚了，又是付出悲剧代价后，才看到漏洞和问题。这起震动公众安全感的非正常死亡事件，再次为全行业敲响了警钟——人命关天，运营规范无小事、安全保障无小事！#央视热评#                                            ",4128,9378,233718,http://wx2.sinaimg.cn/mw690/002TLsr9ly1gnygri5f11j60sg3zhwz202.jpg,,比比尔金,在父母面前老实不代表在外面就老实,2月24日 17:40,,,,,
https://weibo.com/2656274875/K3oq29zNV?refer_flag=1001030103_&type=comment#_rnd1614998114723,央视新闻,2月24日 11:29,微博 weibo.com,"
                                                                                                                        【#央视评女孩跳车身亡货拉拉难辞其咎#：#非正常死亡事件暴露出货拉拉种种不正常#】如果正常，行车应有录音，既保证乘客也保护司机；如果正常，偏航应有预警，让安全可控；如果正常，平台应第一时间获知行车异常状况……可悲剧暴露了货拉拉在安全保障系统上的各种非正常！目前，货拉拉发布道歉声明，可惜这种安全意识来晚了，又是付出悲剧代价后，才看到漏洞和问题。这起震动公众安全感的非正常死亡事件，再次为全行业敲响了警钟——人命关天，运营规范无小事、安全保障无小事！#央视热评#                                            ",4128,9378,233718,http://wx2.sinaimg.cn/mw690/002TLsr9ly1gnygri5f11j60sg3zhwz202.jpg,,小李喜欢吃瓜呀i,可惜了这个女孩子,2月24日 17:26,,,,,
https://weibo.com/2656274875/K3oq29zNV?refer_flag=1001030103_&type=comment#_rnd1614998114723,央视新闻,2月24日 11:29,微博 weibo.com,"
                                                                                                                        【#央视评女孩跳车身亡货拉拉难辞其咎#：#非正常死亡事件暴露出货拉拉种种不正常#】如果正常，行车应有录音，既保证乘客也保护司机；如果正常，偏航应有预警，让安全可控；如果正常，平台应第一时间获知行车异常状况……可悲剧暴露了货拉拉在安全保障系统上的各种非正常！目前，货拉拉发布道歉声明，可惜这种安全意识来晚了，又是付出悲剧代价后，才看到漏洞和问题。这起震动公众安全感的非正常死亡事件，再次为全行业敲响了警钟——人命关天，运营规范无小事、安全保障无小事！#央视热评#                                            ",4128,9378,233718,http://wx2.sinaimg.cn/mw690/002TLsr9ly1gnygri5f11j60sg3zhwz202.jpg,,小英雄拯救世界不留名,货拉拉公司：我有钱，一条人命有啥的，该怎么罚款就怎么罚款。有个变态狂来到货拉拉公司问道，这里可以加入吗？货拉拉公司说道，只要你交钱就行，我不管你是什么人,2月24日 17:23,,,,,
https://weibo.com/2656274875/K3oq29zNV?refer_flag=1001030103_&type=comment#_rnd1614998114723,央视新闻,2月24日 11:29,微博 weibo.com,"
                                                                                                                        【#央视评女孩跳车身亡货拉拉难辞其咎#：#非正常死亡事件暴露出货拉拉种种不正常#】如果正常，行车应有录音，既保证乘客也保护司机；如果正常，偏航应有预警，让安全可控；如果正常，平台应第一时间获知行车异常状况……可悲剧暴露了货拉拉在安全保障系统上的各种非正常！目前，货拉拉发布道歉声明，可惜这种安全意识来晚了，又是付出悲剧代价后，才看到漏洞和问题。这起震动公众安全感的非正常死亡事件，再次为全行业敲响了警钟——人命关天，运营规范无小事、安全保障无小事！#央视热评#                                            ",4128,9378,233718,http://wx2.sinaimg.cn/mw690/002TLsr9ly1gnygri5f11j60sg3zhwz202.jpg,,长安邑,货拉拉用过，问题太多了，平台需要有责任感，需要有预案。,2月24日 17:21,,,,,
