博文网址,发帖子人,博文发布时间,来自,博文内容,转发数,评论数,点赞数,博文图片,博文视频,评论者,评论内容,评论时间,评论点赞,二级评论人,二级评论内容,二级评论时间,二级评论点赞
https://weibo.com/1686546714/K4sakAE9s?refer_flag=1001030103_&type=comment#_rnd1615001569784,环球网, 3月3日 10:52,微博 weibo.com,"
                                                                                                                        #货拉拉事件现场无打斗痕迹#【女生坐货拉拉跳车身亡最新通报： 涉事司机被批捕，现场无打斗痕迹】#货拉拉司机过失致人死亡案件情况通报##货拉拉跳车事件涉事司机被批捕#原标题：关于周某春涉嫌过失致人死亡案件的情况通报。近期，长沙市高新区发生的“货拉拉女乘客坠车死亡事件”受到社会广泛关注。该事件发生后，公安机关高度重视，抽调精干警力成立工作组，扎实开展前期调查和案件侦办工作。为回应社会关切，现将案件情况通报如图#货拉拉女用户跳车身亡事件最新通报#（来源：长沙高新公安）:                                            ",18623,110046,1658741,http://wx1.sinaimg.cn/mw690/001Q8zQmly1go6j0osr44j60d34mo7k602.jpg,,阿斯顿法国好1,拖拖拉拉，不为别人考虑，这女的什么成分不用多说吧,3月3日 15:12,9,,,,
https://weibo.com/1686546714/K4sakAE9s?refer_flag=1001030103_&type=comment#_rnd1615001569784,环球网, 3月3日 10:52,微博 weibo.com,"
                                                                                                                        #货拉拉事件现场无打斗痕迹#【女生坐货拉拉跳车身亡最新通报： 涉事司机被批捕，现场无打斗痕迹】#货拉拉司机过失致人死亡案件情况通报##货拉拉跳车事件涉事司机被批捕#原标题：关于周某春涉嫌过失致人死亡案件的情况通报。近期，长沙市高新区发生的“货拉拉女乘客坠车死亡事件”受到社会广泛关注。该事件发生后，公安机关高度重视，抽调精干警力成立工作组，扎实开展前期调查和案件侦办工作。为回应社会关切，现将案件情况通报如图#货拉拉女用户跳车身亡事件最新通报#（来源：长沙高新公安）:                                            ",18623,110046,1658741,http://wx1.sinaimg.cn/mw690/001Q8zQmly1go6j0osr44j60d34mo7k602.jpg,,宇良之家,39块钱搬家，，，都是生活不易的人群昂！彼此都多一句理解，多退让一步，也许也不至于这事件的发生。谁都不肯吃一点亏，让一点步，言语上再刺激一些，必然会有矛盾发生。,3月3日 15:03,7,,,,
https://weibo.com/1686546714/K4sakAE9s?refer_flag=1001030103_&type=comment#_rnd1615001569784,环球网, 3月3日 10:52,微博 weibo.com,"
                                                                                                                        #货拉拉事件现场无打斗痕迹#【女生坐货拉拉跳车身亡最新通报： 涉事司机被批捕，现场无打斗痕迹】#货拉拉司机过失致人死亡案件情况通报##货拉拉跳车事件涉事司机被批捕#原标题：关于周某春涉嫌过失致人死亡案件的情况通报。近期，长沙市高新区发生的“货拉拉女乘客坠车死亡事件”受到社会广泛关注。该事件发生后，公安机关高度重视，抽调精干警力成立工作组，扎实开展前期调查和案件侦办工作。为回应社会关切，现将案件情况通报如图#货拉拉女用户跳车身亡事件最新通报#（来源：长沙高新公安）:                                            ",18623,110046,1658741,http://wx1.sinaimg.cn/mw690/001Q8zQmly1go6j0osr44j60d34mo7k602.jpg,,95超甜宇宙少女,大半夜偏航和陌生人还是个手握方向盘的陌生男人，谁不害怕？女孩子谨慎点还有错了？？？？？？？？？？？辣鸡,3月3日 13:38,13,,,,
https://weibo.com/1686546714/K4sakAE9s?refer_flag=1001030103_&type=comment#_rnd1615001569784,环球网, 3月3日 10:52,微博 weibo.com,"
                                                                                                                        #货拉拉事件现场无打斗痕迹#【女生坐货拉拉跳车身亡最新通报： 涉事司机被批捕，现场无打斗痕迹】#货拉拉司机过失致人死亡案件情况通报##货拉拉跳车事件涉事司机被批捕#原标题：关于周某春涉嫌过失致人死亡案件的情况通报。近期，长沙市高新区发生的“货拉拉女乘客坠车死亡事件”受到社会广泛关注。该事件发生后，公安机关高度重视，抽调精干警力成立工作组，扎实开展前期调查和案件侦办工作。为回应社会关切，现将案件情况通报如图#货拉拉女用户跳车身亡事件最新通报#（来源：长沙高新公安）:                                            ",18623,110046,1658741,http://wx1.sinaimg.cn/mw690/001Q8zQmly1go6j0osr44j60d34mo7k602.jpg,,福尔魔祺,车里有记录仪有试试录音就好了,3月3日 11:14,10,,,,
https://weibo.com/1686546714/K4sakAE9s?refer_flag=1001030103_&type=comment#_rnd1615001569784,环球网, 3月3日 10:52,微博 weibo.com,"
                                                                                                                        #货拉拉事件现场无打斗痕迹#【女生坐货拉拉跳车身亡最新通报： 涉事司机被批捕，现场无打斗痕迹】#货拉拉司机过失致人死亡案件情况通报##货拉拉跳车事件涉事司机被批捕#原标题：关于周某春涉嫌过失致人死亡案件的情况通报。近期，长沙市高新区发生的“货拉拉女乘客坠车死亡事件”受到社会广泛关注。该事件发生后，公安机关高度重视，抽调精干警力成立工作组，扎实开展前期调查和案件侦办工作。为回应社会关切，现将案件情况通报如图#货拉拉女用户跳车身亡事件最新通报#（来源：长沙高新公安）:                                            ",18623,110046,1658741,http://wx1.sinaimg.cn/mw690/001Q8zQmly1go6j0osr44j60d34mo7k602.jpg,,宇宙唯一大王高贵小公主,女孩倒霉死了，遇到个这么差的司机！说花36分钟提前搬到楼下等着司机，司机突然说过不来了，那咋办？再花36分钟搬回楼上？！既然平台给了40分钟，说明允许有40分钟搬的时间，超时了再收费，这女孩没错！既然司机接受了平台的制度，他再有怨气，估计搬家这么费时回回有怨气，那就是说司机就该服务差？！,3月3日 17:37,9,,,,
https://weibo.com/1686546714/K4sakAE9s?refer_flag=1001030103_&type=comment#_rnd1615001569784,环球网, 3月3日 10:52,微博 weibo.com,"
                                                                                                                        #货拉拉事件现场无打斗痕迹#【女生坐货拉拉跳车身亡最新通报： 涉事司机被批捕，现场无打斗痕迹】#货拉拉司机过失致人死亡案件情况通报##货拉拉跳车事件涉事司机被批捕#原标题：关于周某春涉嫌过失致人死亡案件的情况通报。近期，长沙市高新区发生的“货拉拉女乘客坠车死亡事件”受到社会广泛关注。该事件发生后，公安机关高度重视，抽调精干警力成立工作组，扎实开展前期调查和案件侦办工作。为回应社会关切，现将案件情况通报如图#货拉拉女用户跳车身亡事件最新通报#（来源：长沙高新公安）:                                            ",18623,110046,1658741,http://wx1.sinaimg.cn/mw690/001Q8zQmly1go6j0osr44j60d34mo7k602.jpg,,金钰琪质Yukee,这算是能撬动司机最大限度的口供了吧,3月3日 15:20,6,,,,
https://weibo.com/1686546714/K4sakAE9s?refer_flag=1001030103_&type=comment#_rnd1615001569784,环球网, 3月3日 10:52,微博 weibo.com,"
                                                                                                                        #货拉拉事件现场无打斗痕迹#【女生坐货拉拉跳车身亡最新通报： 涉事司机被批捕，现场无打斗痕迹】#货拉拉司机过失致人死亡案件情况通报##货拉拉跳车事件涉事司机被批捕#原标题：关于周某春涉嫌过失致人死亡案件的情况通报。近期，长沙市高新区发生的“货拉拉女乘客坠车死亡事件”受到社会广泛关注。该事件发生后，公安机关高度重视，抽调精干警力成立工作组，扎实开展前期调查和案件侦办工作。为回应社会关切，现将案件情况通报如图#货拉拉女用户跳车身亡事件最新通报#（来源：长沙高新公安）:                                            ",18623,110046,1658741,http://wx1.sinaimg.cn/mw690/001Q8zQmly1go6j0osr44j60d34mo7k602.jpg,,大长腿关刀,相信警察，相信科学,3月3日 11:11,12,,,,
https://weibo.com/1686546714/K4sakAE9s?refer_flag=1001030103_&type=comment#_rnd1615001569784,环球网, 3月3日 10:52,微博 weibo.com,"
                                                                                                                        #货拉拉事件现场无打斗痕迹#【女生坐货拉拉跳车身亡最新通报： 涉事司机被批捕，现场无打斗痕迹】#货拉拉司机过失致人死亡案件情况通报##货拉拉跳车事件涉事司机被批捕#原标题：关于周某春涉嫌过失致人死亡案件的情况通报。近期，长沙市高新区发生的“货拉拉女乘客坠车死亡事件”受到社会广泛关注。该事件发生后，公安机关高度重视，抽调精干警力成立工作组，扎实开展前期调查和案件侦办工作。为回应社会关切，现将案件情况通报如图#货拉拉女用户跳车身亡事件最新通报#（来源：长沙高新公安）:                                            ",18623,110046,1658741,http://wx1.sinaimg.cn/mw690/001Q8zQmly1go6j0osr44j60d34mo7k602.jpg,,Shmily58977,查清楚就好,3月3日 10:54,6,,,,
https://weibo.com/1686546714/K4sakAE9s?refer_flag=1001030103_&type=comment#_rnd1615001569784,环球网, 3月3日 10:52,微博 weibo.com,"
                                                                                                                        #货拉拉事件现场无打斗痕迹#【女生坐货拉拉跳车身亡最新通报： 涉事司机被批捕，现场无打斗痕迹】#货拉拉司机过失致人死亡案件情况通报##货拉拉跳车事件涉事司机被批捕#原标题：关于周某春涉嫌过失致人死亡案件的情况通报。近期，长沙市高新区发生的“货拉拉女乘客坠车死亡事件”受到社会广泛关注。该事件发生后，公安机关高度重视，抽调精干警力成立工作组，扎实开展前期调查和案件侦办工作。为回应社会关切，现将案件情况通报如图#货拉拉女用户跳车身亡事件最新通报#（来源：长沙高新公安）:                                            ",18623,110046,1658741,http://wx1.sinaimg.cn/mw690/001Q8zQmly1go6j0osr44j60d34mo7k602.jpg,,生而有命在天,其实是故意杀人，把人推出车子,3月3日 10:54,11,,,,
https://weibo.com/1686546714/K4sakAE9s?refer_flag=1001030103_&type=comment#_rnd1615001569784,环球网, 3月3日 10:52,微博 weibo.com,"
                                                                                                                        #货拉拉事件现场无打斗痕迹#【女生坐货拉拉跳车身亡最新通报： 涉事司机被批捕，现场无打斗痕迹】#货拉拉司机过失致人死亡案件情况通报##货拉拉跳车事件涉事司机被批捕#原标题：关于周某春涉嫌过失致人死亡案件的情况通报。近期，长沙市高新区发生的“货拉拉女乘客坠车死亡事件”受到社会广泛关注。该事件发生后，公安机关高度重视，抽调精干警力成立工作组，扎实开展前期调查和案件侦办工作。为回应社会关切，现将案件情况通报如图#货拉拉女用户跳车身亡事件最新通报#（来源：长沙高新公安）:                                            ",18623,110046,1658741,http://wx1.sinaimg.cn/mw690/001Q8zQmly1go6j0osr44j60d34mo7k602.jpg,,Vina_小梵梵,大半夜一个人搬家，又舍不得花钱找别人帮忙，不安到跳车，太可怜了,3月3日 13:37,10,,,,
https://weibo.com/1686546714/K4sakAE9s?refer_flag=1001030103_&type=comment#_rnd1615001569784,环球网, 3月3日 10:52,微博 weibo.com,"
                                                                                                                        #货拉拉事件现场无打斗痕迹#【女生坐货拉拉跳车身亡最新通报： 涉事司机被批捕，现场无打斗痕迹】#货拉拉司机过失致人死亡案件情况通报##货拉拉跳车事件涉事司机被批捕#原标题：关于周某春涉嫌过失致人死亡案件的情况通报。近期，长沙市高新区发生的“货拉拉女乘客坠车死亡事件”受到社会广泛关注。该事件发生后，公安机关高度重视，抽调精干警力成立工作组，扎实开展前期调查和案件侦办工作。为回应社会关切，现将案件情况通报如图#货拉拉女用户跳车身亡事件最新通报#（来源：长沙高新公安）:                                            ",18623,110046,1658741,http://wx1.sinaimg.cn/mw690/001Q8zQmly1go6j0osr44j60d34mo7k602.jpg,,长颈鹿的怪胎,女孩之前也不是很尊重人,3月3日 12:48,11,,,,
https://weibo.com/1686546714/K4sakAE9s?refer_flag=1001030103_&type=comment#_rnd1615001569784,环球网, 3月3日 10:52,微博 weibo.com,"
                                                                                                                        #货拉拉事件现场无打斗痕迹#【女生坐货拉拉跳车身亡最新通报： 涉事司机被批捕，现场无打斗痕迹】#货拉拉司机过失致人死亡案件情况通报##货拉拉跳车事件涉事司机被批捕#原标题：关于周某春涉嫌过失致人死亡案件的情况通报。近期，长沙市高新区发生的“货拉拉女乘客坠车死亡事件”受到社会广泛关注。该事件发生后，公安机关高度重视，抽调精干警力成立工作组，扎实开展前期调查和案件侦办工作。为回应社会关切，现将案件情况通报如图#货拉拉女用户跳车身亡事件最新通报#（来源：长沙高新公安）:                                            ",18623,110046,1658741,http://wx1.sinaimg.cn/mw690/001Q8zQmly1go6j0osr44j60d34mo7k602.jpg,,大琪AKA咸鱼,1.女生的东西就放在一楼夹层，不存在评论里想象的女生一直上楼下楼搬东西。2.女生白天也要工作（所以评论区再怪女生怎么白天不搬）3.女生开始两次提出偏航，司机开始没理会，之后恶劣言语表达对受害人不满。后面女生又提了两次偏航（你们怪女生不懂沟通，所以司机作为受雇放好好沟通了？）,3月3日 12:40,17,,,,
https://weibo.com/1686546714/K4sakAE9s?refer_flag=1001030103_&type=comment#_rnd1615001569784,环球网, 3月3日 10:52,微博 weibo.com,"
                                                                                                                        #货拉拉事件现场无打斗痕迹#【女生坐货拉拉跳车身亡最新通报： 涉事司机被批捕，现场无打斗痕迹】#货拉拉司机过失致人死亡案件情况通报##货拉拉跳车事件涉事司机被批捕#原标题：关于周某春涉嫌过失致人死亡案件的情况通报。近期，长沙市高新区发生的“货拉拉女乘客坠车死亡事件”受到社会广泛关注。该事件发生后，公安机关高度重视，抽调精干警力成立工作组，扎实开展前期调查和案件侦办工作。为回应社会关切，现将案件情况通报如图#货拉拉女用户跳车身亡事件最新通报#（来源：长沙高新公安）:                                            ",18623,110046,1658741,http://wx1.sinaimg.cn/mw690/001Q8zQmly1go6j0osr44j60d34mo7k602.jpg,,若玥_RY,既然是那种一毛不拔的铁公鸡，为什么要跳车？几十块的路程应该也不算远，忍忍不就过去了。跳了车要是司机带着搬家的物品跑了岂不是钱货两空？警方逮捕不是没有原因的，相信警察,3月3日 11:38,14,,,,
https://weibo.com/1686546714/K4sakAE9s?refer_flag=1001030103_&type=comment#_rnd1615001569784,环球网, 3月3日 10:52,微博 weibo.com,"
                                                                                                                        #货拉拉事件现场无打斗痕迹#【女生坐货拉拉跳车身亡最新通报： 涉事司机被批捕，现场无打斗痕迹】#货拉拉司机过失致人死亡案件情况通报##货拉拉跳车事件涉事司机被批捕#原标题：关于周某春涉嫌过失致人死亡案件的情况通报。近期，长沙市高新区发生的“货拉拉女乘客坠车死亡事件”受到社会广泛关注。该事件发生后，公安机关高度重视，抽调精干警力成立工作组，扎实开展前期调查和案件侦办工作。为回应社会关切，现将案件情况通报如图#货拉拉女用户跳车身亡事件最新通报#（来源：长沙高新公安）:                                            ",18623,110046,1658741,http://wx1.sinaimg.cn/mw690/001Q8zQmly1go6j0osr44j60d34mo7k602.jpg,,JhangKyuuk,坐出租车手伸外面一下都会被司机说这tm身子都在外面了司机还丝毫没有停车的意思，这tm不是故意杀人是什么,3月3日 14:51,17,,,,
https://weibo.com/1686546714/K4sakAE9s?refer_flag=1001030103_&type=comment#_rnd1615001569784,环球网, 3月3日 10:52,微博 weibo.com,"
                                                                                                                        #货拉拉事件现场无打斗痕迹#【女生坐货拉拉跳车身亡最新通报： 涉事司机被批捕，现场无打斗痕迹】#货拉拉司机过失致人死亡案件情况通报##货拉拉跳车事件涉事司机被批捕#原标题：关于周某春涉嫌过失致人死亡案件的情况通报。近期，长沙市高新区发生的“货拉拉女乘客坠车死亡事件”受到社会广泛关注。该事件发生后，公安机关高度重视，抽调精干警力成立工作组，扎实开展前期调查和案件侦办工作。为回应社会关切，现将案件情况通报如图#货拉拉女用户跳车身亡事件最新通报#（来源：长沙高新公安）:                                            ",18623,110046,1658741,http://wx1.sinaimg.cn/mw690/001Q8zQmly1go6j0osr44j60d34mo7k602.jpg,,偏爱奶茶的一小坨肥肉,这个女孩子应该叫做自害者了,3月3日 13:45,15,,,,
https://weibo.com/1686546714/K4sakAE9s?refer_flag=1001030103_&type=comment#_rnd1615001569784,环球网, 3月3日 10:52,微博 weibo.com,"
                                                                                                                        #货拉拉事件现场无打斗痕迹#【女生坐货拉拉跳车身亡最新通报： 涉事司机被批捕，现场无打斗痕迹】#货拉拉司机过失致人死亡案件情况通报##货拉拉跳车事件涉事司机被批捕#原标题：关于周某春涉嫌过失致人死亡案件的情况通报。近期，长沙市高新区发生的“货拉拉女乘客坠车死亡事件”受到社会广泛关注。该事件发生后，公安机关高度重视，抽调精干警力成立工作组，扎实开展前期调查和案件侦办工作。为回应社会关切，现将案件情况通报如图#货拉拉女用户跳车身亡事件最新通报#（来源：长沙高新公安）:                                            ",18623,110046,1658741,http://wx1.sinaimg.cn/mw690/001Q8zQmly1go6j0osr44j60d34mo7k602.jpg,,科技圣斗士,这个事情我一直都没发表言论，就是想等官方的，之前大家都说这个司机想强奸这个女的，我是不认可的，女权总是有迫害幻想症，一个有车有房的人，何必要强奸你，找小姐不好吗？因为车费和搬运费起争执，双方都有错。现在人死了，说啥都晚了，但是别给人家扣强奸犯的帽子。,3月3日 13:17,11,,,,
https://weibo.com/1686546714/K4sakAE9s?refer_flag=1001030103_&type=comment#_rnd1615001569784,环球网, 3月3日 10:52,微博 weibo.com,"
                                                                                                                        #货拉拉事件现场无打斗痕迹#【女生坐货拉拉跳车身亡最新通报： 涉事司机被批捕，现场无打斗痕迹】#货拉拉司机过失致人死亡案件情况通报##货拉拉跳车事件涉事司机被批捕#原标题：关于周某春涉嫌过失致人死亡案件的情况通报。近期，长沙市高新区发生的“货拉拉女乘客坠车死亡事件”受到社会广泛关注。该事件发生后，公安机关高度重视，抽调精干警力成立工作组，扎实开展前期调查和案件侦办工作。为回应社会关切，现将案件情况通报如图#货拉拉女用户跳车身亡事件最新通报#（来源：长沙高新公安）:                                            ",18623,110046,1658741,http://wx1.sinaimg.cn/mw690/001Q8zQmly1go6j0osr44j60d34mo7k602.jpg,,吃瓜吐槽爱炸毛,我当时看了那个路线图就觉得虽然是偏航，但走园区人少车少，速度会快。开车的一般都懂，所以没有第一时间转发这个事，就感觉不像是司机要qj。事实证明的确不是。两边都是悲剧。,3月3日 13:14,11,,,,
https://weibo.com/1686546714/K4sakAE9s?refer_flag=1001030103_&type=comment#_rnd1615001569784,环球网, 3月3日 10:52,微博 weibo.com,"
                                                                                                                        #货拉拉事件现场无打斗痕迹#【女生坐货拉拉跳车身亡最新通报： 涉事司机被批捕，现场无打斗痕迹】#货拉拉司机过失致人死亡案件情况通报##货拉拉跳车事件涉事司机被批捕#原标题：关于周某春涉嫌过失致人死亡案件的情况通报。近期，长沙市高新区发生的“货拉拉女乘客坠车死亡事件”受到社会广泛关注。该事件发生后，公安机关高度重视，抽调精干警力成立工作组，扎实开展前期调查和案件侦办工作。为回应社会关切，现将案件情况通报如图#货拉拉女用户跳车身亡事件最新通报#（来源：长沙高新公安）:                                            ",18623,110046,1658741,http://wx1.sinaimg.cn/mw690/001Q8zQmly1go6j0osr44j60d34mo7k602.jpg,,15年的AD钙奶,女孩已经死无对证，这些都是从司机口中出来的，最后矛盾升级成什么样子当女孩询问偏离导航司机又是怎么回复的导致女孩跳车一个没用发言权的死人，怎么斗的过平台，货拉拉你尽管买评论，商用车没有监控不停改你停谁,3月3日 17:04,12,,,,
https://weibo.com/1686546714/K4sakAE9s?refer_flag=1001030103_&type=comment#_rnd1615001569784,环球网, 3月3日 10:52,微博 weibo.com,"
                                                                                                                        #货拉拉事件现场无打斗痕迹#【女生坐货拉拉跳车身亡最新通报： 涉事司机被批捕，现场无打斗痕迹】#货拉拉司机过失致人死亡案件情况通报##货拉拉跳车事件涉事司机被批捕#原标题：关于周某春涉嫌过失致人死亡案件的情况通报。近期，长沙市高新区发生的“货拉拉女乘客坠车死亡事件”受到社会广泛关注。该事件发生后，公安机关高度重视，抽调精干警力成立工作组，扎实开展前期调查和案件侦办工作。为回应社会关切，现将案件情况通报如图#货拉拉女用户跳车身亡事件最新通报#（来源：长沙高新公安）:                                            ",18623,110046,1658741,http://wx1.sinaimg.cn/mw690/001Q8zQmly1go6j0osr44j60d34mo7k602.jpg,,困困Tammy,帮帮我吧，花季少女预被谋害，在此谢过大家了，现台山市公安局偏向犯罪嫌疑人，毁灭证据，隐瞒案情，包庇、纵容违法犯罪活动，诬陷本人，不履行其法定义务。扭曲事实，颠倒黑白，改变我的报案请求。作伪证，违法犯罪证据充分，且我验伤为轻微伤的情况下，依然做出不予行政处罚的决定书详情转我微博,3月3日 15:20,7,,,,
https://weibo.com/1686546714/K4sakAE9s?refer_flag=1001030103_&type=comment#_rnd1615001569784,环球网, 3月3日 10:52,微博 weibo.com,"
                                                                                                                        #货拉拉事件现场无打斗痕迹#【女生坐货拉拉跳车身亡最新通报： 涉事司机被批捕，现场无打斗痕迹】#货拉拉司机过失致人死亡案件情况通报##货拉拉跳车事件涉事司机被批捕#原标题：关于周某春涉嫌过失致人死亡案件的情况通报。近期，长沙市高新区发生的“货拉拉女乘客坠车死亡事件”受到社会广泛关注。该事件发生后，公安机关高度重视，抽调精干警力成立工作组，扎实开展前期调查和案件侦办工作。为回应社会关切，现将案件情况通报如图#货拉拉女用户跳车身亡事件最新通报#（来源：长沙高新公安）:                                            ",18623,110046,1658741,http://wx1.sinaimg.cn/mw690/001Q8zQmly1go6j0osr44j60d34mo7k602.jpg,,扎男cdd,偏航了女生害怕了，导致这种事情，评论区怎么了？都收了货拉拉公关的钱吗？去尼玛,3月3日 13:14,12,,,,
https://weibo.com/1686546714/K4sakAE9s?refer_flag=1001030103_&type=comment#_rnd1615001569784,环球网, 3月3日 10:52,微博 weibo.com,"
                                                                                                                        #货拉拉事件现场无打斗痕迹#【女生坐货拉拉跳车身亡最新通报： 涉事司机被批捕，现场无打斗痕迹】#货拉拉司机过失致人死亡案件情况通报##货拉拉跳车事件涉事司机被批捕#原标题：关于周某春涉嫌过失致人死亡案件的情况通报。近期，长沙市高新区发生的“货拉拉女乘客坠车死亡事件”受到社会广泛关注。该事件发生后，公安机关高度重视，抽调精干警力成立工作组，扎实开展前期调查和案件侦办工作。为回应社会关切，现将案件情况通报如图#货拉拉女用户跳车身亡事件最新通报#（来源：长沙高新公安）:                                            ",18623,110046,1658741,http://wx1.sinaimg.cn/mw690/001Q8zQmly1go6j0osr44j60d34mo7k602.jpg,,离线已挂机0117,说真的，搬家千万别省钱，为了几十块钱不值当的。我以前帮女生朋友搬家，都是我跟车，让女生朋友单独打车过去。多给师傅买包烟，买瓶水，他们态度也好，干活也上心。,3月3日 12:53,13,,,,
https://weibo.com/1686546714/K4sakAE9s?refer_flag=1001030103_&type=comment#_rnd1615001569784,环球网, 3月3日 10:52,微博 weibo.com,"
                                                                                                                        #货拉拉事件现场无打斗痕迹#【女生坐货拉拉跳车身亡最新通报： 涉事司机被批捕，现场无打斗痕迹】#货拉拉司机过失致人死亡案件情况通报##货拉拉跳车事件涉事司机被批捕#原标题：关于周某春涉嫌过失致人死亡案件的情况通报。近期，长沙市高新区发生的“货拉拉女乘客坠车死亡事件”受到社会广泛关注。该事件发生后，公安机关高度重视，抽调精干警力成立工作组，扎实开展前期调查和案件侦办工作。为回应社会关切，现将案件情况通报如图#货拉拉女用户跳车身亡事件最新通报#（来源：长沙高新公安）:                                            ",18623,110046,1658741,http://wx1.sinaimg.cn/mw690/001Q8zQmly1go6j0osr44j60d34mo7k602.jpg,,三生池里洗过澡,你不偏航不拒绝停车她不会跳车，间接杀人,3月3日 12:32,9,,,,
https://weibo.com/1686546714/K4sakAE9s?refer_flag=1001030103_&type=comment#_rnd1615001569784,环球网, 3月3日 10:52,微博 weibo.com,"
                                                                                                                        #货拉拉事件现场无打斗痕迹#【女生坐货拉拉跳车身亡最新通报： 涉事司机被批捕，现场无打斗痕迹】#货拉拉司机过失致人死亡案件情况通报##货拉拉跳车事件涉事司机被批捕#原标题：关于周某春涉嫌过失致人死亡案件的情况通报。近期，长沙市高新区发生的“货拉拉女乘客坠车死亡事件”受到社会广泛关注。该事件发生后，公安机关高度重视，抽调精干警力成立工作组，扎实开展前期调查和案件侦办工作。为回应社会关切，现将案件情况通报如图#货拉拉女用户跳车身亡事件最新通报#（来源：长沙高新公安）:                                            ",18623,110046,1658741,http://wx1.sinaimg.cn/mw690/001Q8zQmly1go6j0osr44j60d34mo7k602.jpg,,虚拟的十七岁,不知道该说什么？活着才是最重要的，是钱的问题嘛，是人心的问题，现在的人缺少一样东西，那就是人情味！这件东西现在成了稀罕物了，他在浮躁的人群中走失了！！！,3月3日 11:32,9,,,,
https://weibo.com/1686546714/K4sakAE9s?refer_flag=1001030103_&type=comment#_rnd1615001569784,环球网, 3月3日 10:52,微博 weibo.com,"
                                                                                                                        #货拉拉事件现场无打斗痕迹#【女生坐货拉拉跳车身亡最新通报： 涉事司机被批捕，现场无打斗痕迹】#货拉拉司机过失致人死亡案件情况通报##货拉拉跳车事件涉事司机被批捕#原标题：关于周某春涉嫌过失致人死亡案件的情况通报。近期，长沙市高新区发生的“货拉拉女乘客坠车死亡事件”受到社会广泛关注。该事件发生后，公安机关高度重视，抽调精干警力成立工作组，扎实开展前期调查和案件侦办工作。为回应社会关切，现将案件情况通报如图#货拉拉女用户跳车身亡事件最新通报#（来源：长沙高新公安）:                                            ",18623,110046,1658741,http://wx1.sinaimg.cn/mw690/001Q8zQmly1go6j0osr44j60d34mo7k602.jpg,,最近喜欢鹅,两个人都挺惨的……,3月3日 11:20,12,,,,
https://weibo.com/1686546714/K4sakAE9s?refer_flag=1001030103_&type=comment#_rnd1615001569784,环球网, 3月3日 10:52,微博 weibo.com,"
                                                                                                                        #货拉拉事件现场无打斗痕迹#【女生坐货拉拉跳车身亡最新通报： 涉事司机被批捕，现场无打斗痕迹】#货拉拉司机过失致人死亡案件情况通报##货拉拉跳车事件涉事司机被批捕#原标题：关于周某春涉嫌过失致人死亡案件的情况通报。近期，长沙市高新区发生的“货拉拉女乘客坠车死亡事件”受到社会广泛关注。该事件发生后，公安机关高度重视，抽调精干警力成立工作组，扎实开展前期调查和案件侦办工作。为回应社会关切，现将案件情况通报如图#货拉拉女用户跳车身亡事件最新通报#（来源：长沙高新公安）:                                            ",18623,110046,1658741,http://wx1.sinaimg.cn/mw690/001Q8zQmly1go6j0osr44j60d34mo7k602.jpg,,二娃骑着小法斗牵着马1,看到一些评论，真的是不知道该说什么，作为一个女生，大晚上偏航两次并且不理会，一定会让人感到害怕的。而我作为一个女生，晚上乘坐滴滴会神经高度集中，将行程分享给信任的人，这不是被害妄想症，这只是一个女生处于现在社会的一种自保，谁也不想有这样的事情发生，希望大家口下留情！,3月3日 17:25,8,,,,
https://weibo.com/1686546714/K4sakAE9s?refer_flag=1001030103_&type=comment#_rnd1615001569784,环球网, 3月3日 10:52,微博 weibo.com,"
                                                                                                                        #货拉拉事件现场无打斗痕迹#【女生坐货拉拉跳车身亡最新通报： 涉事司机被批捕，现场无打斗痕迹】#货拉拉司机过失致人死亡案件情况通报##货拉拉跳车事件涉事司机被批捕#原标题：关于周某春涉嫌过失致人死亡案件的情况通报。近期，长沙市高新区发生的“货拉拉女乘客坠车死亡事件”受到社会广泛关注。该事件发生后，公安机关高度重视，抽调精干警力成立工作组，扎实开展前期调查和案件侦办工作。为回应社会关切，现将案件情况通报如图#货拉拉女用户跳车身亡事件最新通报#（来源：长沙高新公安）:                                            ",18623,110046,1658741,http://wx1.sinaimg.cn/mw690/001Q8zQmly1go6j0osr44j60d34mo7k602.jpg,,满垛yxy,我觉得很搞笑。那些说女孩不体谅司机挣钱辛苦的人是怎么想的。那谁来体会女生挣钱不易呢？她就想在平台规定的时间内自己搬行李怎么了？,3月3日 15:24,13,,,,
